time,Population,hotspot
August 2005,5698394.53842688,USHighPlain
September 2005,5706725.846541696,USHighPlain
October 2005,5716101.973773535,USHighPlain
November 2005,5725609.994147558,USHighPlain
December 2005,5713411.774934422,USHighPlain
January 2006,5719362.607532636,USHighPlain
February 2006,5712810.842182391,USHighPlain
March 2006,5714530.515324587,USHighPlain
April 2006,5738143.038954974,USHighPlain
May 2006,5746575.717245664,USHighPlain
June 2006,5734797.431347647,USHighPlain
July 2006,5748706.381834636,USHighPlain
August 2006,5745025.22132984,USHighPlain
September 2006,5737587.08745885,USHighPlain
October 2006,5750785.256126066,USHighPlain
November 2006,5765829.685375336,USHighPlain
December 2006,5752457.552178161,USHighPlain
January 2007,5771909.373582414,USHighPlain
February 2007,5731794.171305905,USHighPlain
March 2007,5769917.125589157,USHighPlain
April 2007,5765321.9684077725,USHighPlain
May 2007,5764222.57454192,USHighPlain
June 2007,5771218.02860274,USHighPlain
July 2007,5752682.880856539,USHighPlain
August 2007,5773858.711226328,USHighPlain
September 2007,5782769.5862711705,USHighPlain
October 2007,5797186.169150253,USHighPlain
November 2007,5779603.241680953,USHighPlain
December 2007,5779490.62554203,USHighPlain
January 2008,5785688.074354892,USHighPlain
February 2008,5803319.609229527,USHighPlain
March 2008,5800121.732109962,USHighPlain
April 2008,5794320.555862039,USHighPlain
May 2008,5808001.605570916,USHighPlain
June 2008,5806755.038788531,USHighPlain
July 2008,5818670.552898386,USHighPlain
August 2008,5804506.242271609,USHighPlain
September 2008,5811400.332248959,USHighPlain
October 2008,5813677.66149376,USHighPlain
November 2008,5805684.288100232,USHighPlain
December 2008,5826744.287789713,USHighPlain
January 2009,5829482.4733136725,USHighPlain
February 2009,5829946.277482682,USHighPlain
March 2009,5830277.390889815,USHighPlain
April 2009,5821218.045370205,USHighPlain
May 2009,5834460.066867037,USHighPlain
June 2009,5838361.776824578,USHighPlain
July 2009,5836628.908502508,USHighPlain
August 2009,5846328.487737113,USHighPlain
September 2009,5855249.043152727,USHighPlain
October 2009,5873509.949883817,USHighPlain
November 2009,5858984.673849272,USHighPlain
December 2009,5862838.323354216,USHighPlain
January 2010,5862578.056551452,USHighPlain
February 2010,5846745.2502224045,USHighPlain
March 2010,5869082.60875071,USHighPlain
April 2010,5873134.13609709,USHighPlain
May 2010,5900934.526519756,USHighPlain
June 2010,5876747.945768173,USHighPlain
July 2010,5884890.18552631,USHighPlain
August 2010,5884586.024367076,USHighPlain
September 2010,5876067.826267199,USHighPlain
October 2010,5902925.922085878,USHighPlain
November 2010,5902059.225745109,USHighPlain
December 2010,5905518.266755994,USHighPlain
January 2011,5891227.764776209,USHighPlain
February 2011,5918255.250200341,USHighPlain
March 2011,5892282.970952808,USHighPlain
April 2011,5915979.62982585,USHighPlain
May 2011,5935606.959759596,USHighPlain
June 2011,5906070.9162022285,USHighPlain
July 2011,5913554.30833471,USHighPlain
August 2011,5923630.44027878,USHighPlain
September 2011,5920638.821729155,USHighPlain
October 2011,5912970.850996267,USHighPlain
November 2011,5932862.934810708,USHighPlain
December 2011,5924333.317462485,USHighPlain
January 2012,5943411.830123213,USHighPlain
February 2012,5932331.157381452,USHighPlain
March 2012,5960811.052061724,USHighPlain
April 2012,5940049.38356297,USHighPlain
May 2012,5947956.335122496,USHighPlain
June 2012,5962912.756140998,USHighPlain
July 2012,5945019.673723516,USHighPlain
August 2012,5963299.424090814,USHighPlain
September 2012,5977680.281635678,USHighPlain
October 2012,5950826.2414927455,USHighPlain
November 2012,5972543.076152157,USHighPlain
December 2012,5976475.951855911,USHighPlain
January 2013,5985194.618173527,USHighPlain
February 2013,5967751.408285522,USHighPlain
March 2013,5969912.128068385,USHighPlain
April 2013,5992227.628188622,USHighPlain
May 2013,5993147.574970628,USHighPlain
June 2013,5996013.064976775,USHighPlain
July 2013,6000237.463861783,USHighPlain
August 2013,5993012.031447965,USHighPlain
September 2013,6005750.034348483,USHighPlain
October 2013,6009612.629796335,USHighPlain
November 2013,6002583.34645181,USHighPlain
December 2013,6032387.394057167,USHighPlain
January 2014,6021449.634109819,USHighPlain
February 2014,6007698.771143796,USHighPlain
March 2014,6029792.844368188,USHighPlain
April 2014,6016391.063403129,USHighPlain
May 2014,6037817.695844737,USHighPlain
June 2014,6045038.3094425965,USHighPlain
July 2014,6027943.192651367,USHighPlain
August 2014,6049708.889658196,USHighPlain
September 2014,6047434.5223598825,USHighPlain
October 2014,6054934.517145095,USHighPlain
November 2014,6069396.246971412,USHighPlain
December 2014,6050623.7064497415,USHighPlain
January 2015,6048849.692688074,USHighPlain
February 2015,6050912.051633733,USHighPlain
March 2015,6054796.5783892,USHighPlain
April 2015,6065863.579153214,USHighPlain
May 2015,6073519.209032688,USHighPlain
June 2015,6076315.924196227,USHighPlain
July 2015,6085333.224328499,USHighPlain
August 2015,6080410.027213406,USHighPlain
September 2015,6098703.746471371,USHighPlain
October 2015,6084360.282206283,USHighPlain
November 2015,6118555.684615107,USHighPlain
December 2015,6100337.325057632,USHighPlain
January 2016,6088586.769788419,USHighPlain
February 2016,6089904.107613174,USHighPlain
March 2016,6109190.396048149,USHighPlain
April 2016,6105439.519203875,USHighPlain
May 2016,6118497.322366474,USHighPlain
June 2016,6119536.352047258,USHighPlain
July 2016,6117318.162476507,USHighPlain
August 2016,6112866.780837813,USHighPlain
September 2016,6109505.973997551,USHighPlain
October 2016,6123911.342788237,USHighPlain
November 2016,6140845.7002896285,USHighPlain
December 2016,6137636.537158258,USHighPlain
January 2017,6126192.203765666,USHighPlain
February 2017,6144390.549349566,USHighPlain
March 2017,6149815.386033891,USHighPlain
April 2017,6140334.266128931,USHighPlain
May 2017,6154490.230244943,USHighPlain
June 2017,6157094.339381517,USHighPlain
July 2017,6148197.645630873,USHighPlain
August 2017,6167238.681378945,USHighPlain
September 2017,6172916.601923416,USHighPlain
October 2017,6181766.329039722,USHighPlain
November 2017,6185052.795348143,USHighPlain
December 2017,6163487.709221327,USHighPlain
January 2018,6171668.244298535,USHighPlain
February 2018,6190279.863781032,USHighPlain
March 2018,6193565.067536847,USHighPlain
April 2018,6197229.492170516,USHighPlain
May 2018,6235131.460591131,USHighPlain
June 2018,6204989.585776152,USHighPlain
July 2018,6214337.722725823,USHighPlain
August 2018,6216119.581407476,USHighPlain
September 2018,6216655.015849088,USHighPlain
October 2018,6210234.900874241,USHighPlain
November 2018,6224947.829247181,USHighPlain
December 2018,6212708.49726035,USHighPlain
January 2019,6221945.592881632,USHighPlain
February 2019,6223104.115611937,USHighPlain
March 2019,6232303.011947197,USHighPlain
April 2019,6259011.927379416,USHighPlain
May 2019,6219548.290666059,USHighPlain
June 2019,6249559.894357899,USHighPlain
July 2019,6229485.079510182,USHighPlain
August 2019,6244949.603139581,USHighPlain
September 2019,6264739.904997267,USHighPlain
October 2019,6257786.687767944,USHighPlain
November 2019,6249744.996499516,USHighPlain
December 2019,6257074.94850287,USHighPlain
December 2000,49693522.221170686,Vietnam
January 2001,49601742.0374001,Vietnam
February 2001,49830822.02678292,Vietnam
March 2001,50075092.85767126,Vietnam
April 2001,49729907.86769777,Vietnam
May 2001,49779851.08174226,Vietnam
June 2001,50240927.33962696,Vietnam
July 2001,50107559.42078305,Vietnam
August 2001,49879857.4109719,Vietnam
September 2001,50159988.83298084,Vietnam
October 2001,49982768.735198736,Vietnam
November 2001,50033850.80625898,Vietnam
December 2001,50243594.08872387,Vietnam
January 2002,49812781.017619096,Vietnam
February 2002,49911176.84393505,Vietnam
March 2002,50224165.90574183,Vietnam
April 2002,50178290.51234989,Vietnam
May 2002,50532017.557587326,Vietnam
June 2002,50311878.48083645,Vietnam
July 2002,50252066.97360584,Vietnam
August 2002,50957798.521031596,Vietnam
September 2002,50631719.96241341,Vietnam
October 2002,50752010.746934906,Vietnam
November 2002,50470901.906249814,Vietnam
December 2002,50723756.79223516,Vietnam
January 2003,50926233.211312495,Vietnam
February 2003,50695782.28244644,Vietnam
March 2003,51089751.845831245,Vietnam
April 2003,50923787.54981188,Vietnam
May 2003,51046294.27991389,Vietnam
June 2003,51030792.420420215,Vietnam
July 2003,51637670.11411795,Vietnam
August 2003,51270861.86672582,Vietnam
September 2003,51089570.281642504,Vietnam
October 2003,51566894.36996158,Vietnam
November 2003,51159979.336806454,Vietnam
December 2003,51535565.14881388,Vietnam
January 2004,51104012.99389003,Vietnam
February 2004,51304732.2220451,Vietnam
March 2004,51703476.82355874,Vietnam
April 2004,51883900.55588104,Vietnam
May 2004,51812093.2038053,Vietnam
June 2004,51805406.011053614,Vietnam
July 2004,51819777.35243188,Vietnam
August 2004,51612028.74667241,Vietnam
September 2004,51841469.55695976,Vietnam
October 2004,51956249.66418536,Vietnam
November 2004,52357098.883162715,Vietnam
December 2004,52252231.70720528,Vietnam
January 2005,51833210.50674672,Vietnam
February 2005,52361186.39733461,Vietnam
March 2005,52252247.15397543,Vietnam
April 2005,52243029.75827601,Vietnam
May 2005,52588862.23147981,Vietnam
June 2005,52740232.38105144,Vietnam
July 2005,52772569.150931604,Vietnam
August 2005,52429456.34507596,Vietnam
September 2005,52605819.55248478,Vietnam
October 2005,52805299.635025874,Vietnam
November 2005,53007467.603902765,Vietnam
December 2005,52733832.13972715,Vietnam
January 2006,52861685.03360093,Vietnam
February 2006,52715361.67472698,Vietnam
March 2006,52750683.25588665,Vietnam
April 2006,53265848.95341546,Vietnam
May 2006,53448212.94724713,Vietnam
June 2006,53187274.384028874,Vietnam
July 2006,53489730.5215892,Vietnam
August 2006,53406358.213599965,Vietnam
September 2006,53240597.198602594,Vietnam
October 2006,53527466.21605635,Vietnam
November 2006,53854737.52393206,Vietnam
December 2006,53558931.97810017,Vietnam
January 2007,53982014.17198027,Vietnam
February 2007,53098818.78999546,Vietnam
March 2007,53931687.87085063,Vietnam
April 2007,53827430.82646243,Vietnam
May 2007,53799946.76733669,Vietnam
June 2007,53949866.52448557,Vietnam
July 2007,53540024.36007223,Vietnam
August 2007,54000913.28178785,Vietnam
September 2007,54192837.344761685,Vietnam
October 2007,54505611.55669163,Vietnam
November 2007,54116538.652130336,Vietnam
December 2007,54110694.17707983,Vietnam
January 2008,54242873.00936077,Vietnam
February 2008,54625796.11758624,Vietnam
March 2008,54552180.291721545,Vietnam
April 2008,54421234.76610084,Vietnam
May 2008,54717645.812564306,Vietnam
June 2008,54686580.78867117,Vietnam
July 2008,54944274.447226286,Vietnam
August 2008,54629929.21102761,Vietnam
September 2008,54777385.06531443,Vietnam
October 2008,54823717.73949779,Vietnam
November 2008,54644698.333460875,Vietnam
December 2008,55102926.37693851,Vietnam
January 2009,55160642.8145285,Vietnam
February 2009,55168483.109592766,Vietnam
March 2009,55173639.11032886,Vietnam
April 2009,54972641.08980902,Vietnam
May 2009,55260777.02896419,Vietnam
June 2009,55344009.02504013,Vietnam
July 2009,55303752.48186628,Vietnam
August 2009,55514129.09851306,Vietnam
September 2009,55707422.0792329,Vietnam
October 2009,56105619.875305556,Vietnam
November 2009,55784756.4993978,Vietnam
December 2009,55867009.73619397,Vietnam
January 2010,55862738.60812877,Vietnam
February 2010,55516968.81309187,Vietnam
March 2010,56008114.26271562,Vietnam
April 2010,56098398.80758382,Vietnam
May 2010,56709438.71838799,Vietnam
June 2010,56180474.472332776,Vietnam
July 2010,56360420.13317628,Vietnam
August 2010,56355186.42195652,Vietnam
September 2010,56169822.63876285,Vietnam
October 2010,56760198.460025765,Vietnam
November 2010,56742628.609649345,Vietnam
December 2010,56819873.8646502,Vietnam
January 2011,56504621.678925306,Vietnam
February 2011,57095454.05292026,Vietnam
March 2011,56524206.61213048,Vietnam
April 2011,57041995.48379931,Vietnam
May 2011,57470606.09221984,Vietnam
June 2011,56821026.15492824,Vietnam
July 2011,56983325.7635327,Vietnam
August 2011,57202422.71139261,Vietnam
September 2011,57134949.86975968,Vietnam
October 2011,56964987.02286707,Vietnam
November 2011,57399343.30419231,Vietnam
December 2011,57210484.94125101,Vietnam
January 2012,57630459.447902344,Vietnam
February 2012,57389056.81728458,Vietnam
March 2012,58015096.65586746,Vietnam
April 2012,57561394.21760483,Vietnam
May 2012,57736330.163394205,Vietnam
June 2012,58065909.08629507,Vietnam
July 2012,57675062.091151595,Vietnam
August 2012,58077520.10616244,Vietnam
September 2012,58394477.18542161,Vietnam
October 2012,57807120.48722898,Vietnam
November 2012,58284952.18821089,Vietnam
December 2012,58372738.46872568,Vietnam
January 2013,58568488.060654394,Vietnam
February 2013,58190519.67712901,Vietnam
March 2013,58242015.86695511,Vietnam
April 2013,58735937.80327213,Vietnam
May 2013,58760518.16555899,Vietnam
June 2013,58827910.278956786,Vietnam
July 2013,58924955.76399014,Vietnam
August 2013,58771058.56557615,Vietnam
September 2013,59054950.36981746,Vietnam
October 2013,59144061.6710084,Vietnam
November 2013,58994465.93194074,Vietnam
December 2013,59652461.410060376,Vietnam
January 2014,59414312.124795444,Vietnam
February 2014,59114472.7773984,Vietnam
March 2014,59600530.92072907,Vietnam
April 2014,59308346.781899124,Vietnam
May 2014,59779878.62752977,Vietnam
June 2014,59939934.166185625,Vietnam
July 2014,59566701.675836936,Vietnam
August 2014,60045724.23889955,Vietnam
September 2014,59997559.190701716,Vietnam
October 2014,60163686.24432462,Vietnam
November 2014,60482536.14887254,Vietnam
December 2014,60072518.52358002,Vietnam
January 2015,60038578.67126227,Vietnam
February 2015,60088768.717176475,Vietnam
March 2015,60178437.73484324,Vietnam
April 2015,60426095.45597738,Vietnam
May 2015,60598783.26286147,Vietnam
June 2015,60665077.404646784,Vietnam
July 2015,60867626.01717534,Vietnam
August 2015,60764626.01474983,Vietnam
September 2015,61170762.36604567,Vietnam
October 2015,60861020.10349414,Vietnam
November 2015,61615873.09085694,Vietnam
December 2015,61221156.14740819,Vietnam
January 2016,60968415.42668922,Vietnam
February 2016,61002247.62262185,Vietnam
March 2016,61429811.74352191,Vietnam
April 2016,61352500.31060204,Vietnam
May 2016,61643636.069499515,Vietnam
June 2016,61671365.09516804,Vietnam
July 2016,61627505.322584964,Vietnam
August 2016,61534832.14002254,Vietnam
September 2016,61466074.763823524,Vietnam
October 2016,61786762.02039882,Vietnam
November 2016,62163068.31264958,Vietnam
December 2016,62097476.94327817,Vietnam
January 2017,61855198.72350206,Vietnam
February 2017,62262970.89138798,Vietnam
March 2017,62389784.81053197,Vietnam
April 2017,62190558.96431868,Vietnam
May 2017,62509403.2085129,Vietnam
June 2017,62575200.90587552,Vietnam
July 2017,62388510.910241276,Vietnam
August 2017,62814762.887874946,Vietnam
September 2017,62947967.86306453,Vietnam
October 2017,63150448.757595874,Vietnam
November 2017,63231210.235541075,Vietnam
December 2017,62766708.1912146,Vietnam
January 2018,62954366.512190856,Vietnam
February 2018,63370773.74168416,Vietnam
March 2018,63450280.04818043,Vietnam
April 2018,63538902.13336725,Vietnam
May 2018,64378071.343125656,Vietnam
June 2018,63725336.74866012,Vietnam
July 2018,63938333.49837725,Vietnam
August 2018,63985671.77355895,Vietnam
September 2018,64005676.53542789,Vietnam
October 2018,63872882.73482352,Vietnam
November 2018,64203793.45203626,Vietnam
